feature_name,raw_gain,percentage_share
credit_amount,709.126771214513,15.350099070611614
checking_status,675.5272072912339,14.622786753706201
duration_months,521.1270619013555,11.280566963876097
credit_purpose,483.03069670175285,10.455914724273647
age_years,465.480129172279,10.076006700407223
credit_history,333.3123377869324,7.215039135701811
employment_since,245.73090149717382,5.319209252574223
savings_status,211.87349297731998,4.586315507547763
property,188.4701042733036,4.079714502230462
other_installment_plans,153.68596983375028,3.326760402333564
other_debtors,136.62645947027977,2.957482038005414
residence_since,123.087910999835,2.6644201078547907
personal_status_sex,122.74829964855962,2.6570687172442615
job,81.2094226901354,1.7578982127917167
installment_rate_percent,66.89975828980096,1.4481443364345492
housing,31.16199775505811,0.6745475875337097
telephone,30.6406407058239,0.6632620421534381
existing_credits_count,27.93740916933166,0.604746592475957
people_liable,7.452979192137718,0.16133077132962073
foreign_worker,4.559012691956013,0.09868658091393787
