feature_name,raw_gain,percentage_share
pca_embed_0,16727.570982396603,24.37245280928249
NOT_NA_3_n,3349.7204177305102,4.8806191222468795
R_AB_3_n,3153.7917889356613,4.595146637071646
NA_R_3_n,2018.4023258686066,2.940858268612205
L_BLOOD,1682.4359315782785,2.451347562068926
pca_embed_5,1430.2671886645257,2.083931946669099
AGE,1391.2664923071861,2.027107041696421
pca_embed_1,1354.8091498687863,1.9739878614480257
S_AD_ORIT,1316.8905595541,1.9187396096838116
ZSN_A,1271.5849630483426,1.8527283212549663
pca_embed_4,1152.4511616900563,1.6791476528691693
ALT_BLOOD,1124.729232147336,1.6387561686379422
pca_embed_2,1096.9266871418804,1.5982472258370708
pca_embed_20,1076.2422079518437,1.5681094674336375
pca_embed_29,1050.3911590725183,1.5304438990409008
K_BLOOD,1034.5289563313127,1.5073323075152605
pca_embed_18,1032.46374733001,1.5043232508519513
pca_embed_6,996.3436252325773,1.451695408339035
pca_embed_14,980.8448421657085,1.42911332757572
pca_embed_7,970.7945913672447,1.4144698827166433
pca_embed_21,910.8379898518324,1.327111745508489
pca_embed_13,887.6902459859848,1.2933849542364368
NA_BLOOD,874.9634753856808,1.2748417589215344
pca_embed_15,852.7544068656862,1.242482639058207
D_AD_ORIT,848.9393636621535,1.2369240340137972
pca_embed_27,841.0066273547709,1.2253658561107634
pca_embed_16,839.102959215641,1.2225921681715939
pca_embed_3,818.1728666648269,1.1920965454941912
pca_embed_9,798.029264703393,1.1627468575609778
pca_embed_22,727.9631577059627,1.0606589400670332
NA_R_2_n,716.574266731739,1.0440650659109205
pca_embed_8,707.8362925648689,1.0313336380631544
ROE,700.5747505947948,1.020753405632845
pca_embed_24,626.1707752421498,0.91234511491247
pca_embed_25,621.4165345579386,0.9054180776969742
pca_embed_12,617.9472014307976,0.900363180126376
pca_embed_17,601.7492052316666,0.8767623298664243
AST_BLOOD,593.0080051645637,0.864026201808372
pca_embed_11,565.5824108049273,0.8240664847041859
pca_embed_10,562.0966013371944,0.8189875807291931
pca_embed_19,528.8286712768022,0.7705154471293598
pca_embed_26,497.9008640944958,0.7254529259875512
NOT_NA_KB,486.8034946024418,0.7092838052863515
INF_ANAM,476.7260885965079,0.6946007946700418
pca_embed_28,444.4135491400957,0.6475206869916315
NA_KB,436.35889130830765,0.6357848666440888
pca_embed_23,419.04359805583954,0.6105560890697012
ant_im,395.46243304014206,0.5761977932873779
S_AD_KBRIG,383.45618779957294,0.5587044198710949
TIME_B_S,333.107015024405,0.4853445256736304
NITR_S,287.6837195903063,0.419161747219143
DLIT_AG,280.23882353305817,0.40831436369787477
R_AB_2_n,279.04441356658936,0.4065740811085298
D_AD_KBRIG,274.8423853814602,0.40045163011112483
STENOK_AN,262.0421084240079,0.38180133435571834
IBS_POST,256.0656244158745,0.3730934607136366
inf_im,251.8945026770234,0.3670160411140484
K_SH_POST,242.32966029644012,0.353079847401625
GEPAR_S_n,224.40398001670837,0.32696172199347007
LID_KB,222.85108438134193,0.3246991176003673
R_AB_1_n,190.57341440021992,0.2776698155435196
FK_STENOK,181.33981235697865,0.26421624656477066
GIPO_K,165.05813345313072,0.24049346869358268
lat_im,145.63341937214136,0.2121912168142791
SEX,133.56369838118553,0.19460535778054086
n_r_ecg_p_01,129.39779901504517,0.18853554729721814
ritm_ecg_p_01,129.16959765553474,0.18820305270660873
zab_leg_02,114.40815198421478,0.16669528936191016
ritm_ecg_p_02,114.33010390400887,0.1665815715272242
TRENT_S_n,101.84484153985977,0.1483902592259963
GB,96.07703848183155,0.1399864384923725
NA_R_1_n,92.38010430335999,0.13459992099388796
NOT_NA_2_n,91.8290168941021,0.1337969740573565
NOT_NA_1_n,89.88315412402153,0.13096180757759462
LID_S_n,78.4449528157711,0.11429608713905755
ASP_S_n,77.5676021873951,0.11301776724373076
IM_PG_P,76.80810976028442,0.1119111694383326
ritm_ecg_p_07,75.44250762462616,0.10992145595018707
endocr_01,73.23499795794487,0.10670506396871862
n_p_ecg_p_12,64.92203161120415,0.09459288221774549
MP_TP_POST,53.272120982408524,0.0776186964658821
nr_04,49.71760702133179,0.07243968847557397
post_im,49.13872066140175,0.07159623783326734
n_r_ecg_p_03,43.64839696884155,0.06359671086994267
n_r_ecg_p_05,42.489480674266815,0.061908143370862506
ANT_CA_S_n,36.1903321146965,0.05273014011095399
n_p_ecg_p_07,26.570160269737244,0.03871333010577146
SIM_GIPERT,26.17015027999878,0.03813050641855459
GIPER_NA,23.910975217819214,0.03483883677633195
O_L_POST,23.449488282203674,0.03416643977546274
B_BLOK_S_n,21.993037700653076,0.03204435802759572
n_r_ecg_p_04,14.905231058597565,0.021717261936560806
endocr_02,11.452710032463074,0.016686859980946895
nr_02,10.851049959659576,0.01581022751906319
zab_leg_03,8.876579970121384,0.012933379667453034
n_p_ecg_p_10,8.875590085983276,0.012931937383664906
ritm_ecg_p_08,8.790704190731049,0.012808256696350183
zab_leg_01,8.600178956985474,0.012530657081120437
TIKL_S_n,6.0985400676727295,0.008885712107352032
nr_03,5.2495070695877075,0.007648651645846456
n_p_ecg_p_03,3.923849940299988,0.005717138943921292
n_p_ecg_p_11,3.264144003391266,0.004755932332857927
n_p_ecg_p_08,2.95084011554718,0.004299441415588438
n_r_ecg_p_06,2.915357917547226,0.0042477430430492595
fibr_ter_06,2.8587400913238525,0.004165249577665344
ritm_ecg_p_04,2.408799886703491,0.0035096764274662514
np_08,1.5524699687957764,0.0022619841871914293
np_01,1.1313589811325073,0.0016484158642655093
zab_leg_04,0.8306959867477417,0.001210343017355947
fibr_ter_02,0.7395910024642944,0.0010776009753418702
IBS_NASL,0.0,0.0
nr_11,0.0,0.0
nr_01,0.0,0.0
nr_07,0.0,0.0
nr_08,0.0,0.0
np_04,0.0,0.0
np_05,0.0,0.0
np_07,0.0,0.0
np_09,0.0,0.0
np_10,0.0,0.0
endocr_03,0.0,0.0
zab_leg_06,0.0,0.0
SVT_POST,0.0,0.0
GT_POST,0.0,0.0
FIB_G_POST,0.0,0.0
ritm_ecg_p_06,0.0,0.0
n_r_ecg_p_02,0.0,0.0
n_r_ecg_p_08,0.0,0.0
n_r_ecg_p_09,0.0,0.0
n_r_ecg_p_10,0.0,0.0
n_p_ecg_p_01,0.0,0.0
n_p_ecg_p_04,0.0,0.0
n_p_ecg_p_05,0.0,0.0
n_p_ecg_p_06,0.0,0.0
n_p_ecg_p_09,0.0,0.0
fibr_ter_01,0.0,0.0
fibr_ter_03,0.0,0.0
fibr_ter_05,0.0,0.0
fibr_ter_07,0.0,0.0
fibr_ter_08,0.0,0.0
KFK_BLOOD,0.0,0.0
